,battery_bid_price,battery_bid_power_gen,battery_bid_power_load,battery_bid_cleared_power_gen,battery_bid_cleared_power_load,demand,clearing_price,soe,timestamp
3372,30.0,-0.0,0,0.0,0,994.34,30.0,1029,2018-08-11 06:00:00
3373,31.0,-0.0,0,0.0,0,1040.84,31.0,1029,2018-08-11 06:30:00
3374,34.0,-0.0,0,0.0,0,1113.27,34.0,1029,2018-08-11 07:00:00
3375,40.0,-0.0,0,0.0,0,1146.45,40.0,1029,2018-08-11 07:30:00
3376,42.0,-129.0,0,-2.0400000002483676,0,1167.04,42.0,1029,2018-08-11 08:00:00
3377,48.0,-300.0,0,-6.050000005049958,0,1229.05,48.0,1026.9599999997517,2018-08-11 08:30:00
3378,58.0,-300.0,0,-24.59999999975698,0,1407.6,58.0,1020.9099999947018,2018-08-11 09:00:00
3379,51.0,-300.0,0,-26.129999998072737,0,1299.13,51.0,996.3099999949449,2018-08-11 09:30:00
3380,42.0,-300.0,0,-36.68999999994545,0,1201.69,42.0,970.1799999968721,2018-08-11 10:00:00
3381,34.0,-300.0,0,-28.870000000415594,0,1103.87,34.0,933.4899999969266,2018-08-11 10:30:00
3382,42.0,-300.0,0,-18.070000000068806,0,1183.07,42.0,904.619999996511,2018-08-11 11:00:00
3383,34.0,0.0,0,0.0,0,1134.42,34.0,886.5499999964421,2018-08-11 11:30:00
3384,34.0,-157.54999999644212,0,-30.059999997008994,0,1105.06,34.0,886.5499999964421,2018-08-11 12:00:00
3385,31.0,0,172.51000000056683,0,172.51000000056683,1245.160000000567,48.0,856.4899999994332,2018-08-11 12:30:00
3386,42.0,-299.9999999999999,0,-57.6999999789471,0,1222.7,42.0,1029,2018-08-11 13:00:00
3387,34.0,0,57.7,0,57.7,1193.52,42.0,971.3000000210529,2018-08-11 13:30:00
3388,34.0,-299.9999999999999,0,-48.289999984433315,0,1123.29,34.0,1029,2018-08-11 14:00:00
3389,34.0,-300.0000000134084,0,-16.13000000466331,0,1091.13,34.0,980.7100000155667,2018-08-11 14:30:00
3390,25.0,0,64.41999999807256,0,64.41999999807256,1052.4999999980726,31.0,964.5800000109034,2018-08-11 15:00:00
3391,31.0,-0.0,0,0.0,0,1067.09,31.0,1029,2018-08-11 15:30:00
3392,34.0,-0.0,0,0.0,0,1138.97,34.0,1029,2018-08-11 16:00:00
3393,51.0,-0.0,0,0.0,0,1296.48,51.0,1029,2018-08-11 16:30:00
3394,51.0,-0.0,0,0.0,0,1300.13,51.0,1029,2018-08-11 17:00:00
3395,58.0,-0.0,0,0.0,0,1404.94,58.0,1029,2018-08-11 17:30:00
3396,65.0,-0.0,0,0.0,0,1572.65,65.0,1029,2018-08-11 18:00:00
3397,72.0,-300.0,0,-110.17999972578919,0,1723.18,72.0,1029,2018-08-11 18:30:00
3398,74.0,-300.0000002742107,0,-13.050000017685985,0,1746.05,74.0,918.8200002742108,2018-08-11 19:00:00
3399,72.0,-300.0000001818336,0,-103.8299996230741,0,1716.83,72.0,905.7700002565248,2018-08-11 19:30:00
3400,72.0,-300.0,0,-92.39999955377347,0,1705.4,72.0,801.9400006334507,2018-08-11 20:00:00
3401,72.0,-300.0,0,-67.15999999982456,0,1680.16,72.0,709.5400010796773,2018-08-11 20:30:00
3402,72.0,-300.0,0,-55.56999999144307,0,1668.57,72.0,642.3800010798527,2018-08-11 21:00:00
3403,65.0,-300.0,0,-39.1999999185163,0,1592.2,65.0,586.8100010884096,2018-08-11 21:30:00
3404,65.0,-300.0,0,-14.960000001217402,0,1567.96,65.0,547.6100011698934,2018-08-11 22:00:00
3405,61.0,-300.0,0,-54.49999999249164,0,1507.5,61.0,532.650001168676,2018-08-11 22:30:00
3406,58.0,-178.15000117618433,0,-48.02999999280008,0,1431.03,58.0,478.15000117618433,2018-08-11 23:00:00
3407,58.0,0,169.8799988166157,0,169.8799988166157,1560.7099988166156,65.0,430.12000118338426,2018-08-11 23:30:00
3408,65.0,-300.0,0,-0.7699999999817794,0,1553.77,65.0,600.0,2018-08-12
3409,61.0,-300.0,0,-38.03000000625142,0,1491.03,61.0,599.2300000000182,2018-08-12 00:30:00
3410,56.0,-300.0,0,-62.77999999711259,0,1375.78,56.0,561.1999999937668,2018-08-12 01:00:00
3411,48.0,-300.0,0,-46.909999999895014,0,1269.91,48.0,498.4199999966542,2018-08-12 01:30:00
3412,42.0,-300.0,0,-50.86999999912149,0,1215.87,42.0,451.5099999967592,2018-08-12 02:00:00
3413,42.0,-300.0,0,-17.030000000111684,0,1182.03,42.0,400.6399999976377,2018-08-12 02:30:00
3414,34.0,-83.60999999752602,0,-53.4599999999382,0,1128.46,34.0,383.609999997526,2018-08-12 03:00:00
3415,34.0,-300.0,0,-17.010000004458178,0,1092.01,34.0,330.1499999975878,2018-08-12 03:30:00
3416,31.0,0,115.86000000687034,0,115.86000000687034,1169.4000000068704,42.0,313.13999999312966,2018-08-12 04:00:00
3417,30.0,0,300.0,0,300.0,1317.22,56.0,429.0,2018-08-12 04:30:00
3418,30.0,0,300.0,0,300.0,1293.1599999999999,51.0,729.0,2018-08-12 05:00:00
3419,31.0,-300.0,0,-4.730000002167317,0,1026.73,31.0,1029,2018-08-12 05:30:00
3420,31.0,0,4.730000002167344,0,4.730000002167344,1032.3700000021674,31.0,1024.2699999978327,2018-08-12 06:00:00
3421,34.0,-0.0,0,0.0,0,1079.5,34.0,1029,2018-08-12 06:30:00
3422,34.0,-300.0,0,-34.25000000320411,0,1109.25,34.0,1029,2018-08-12 07:00:00
3423,34.0,0,34.25000000320422,0,34.25000000320422,1162.7400000032042,40.0,994.7499999967959,2018-08-12 07:30:00
3424,42.0,-299.9999999999999,0,-4.950000000994315,0,1169.95,42.0,1029,2018-08-12 08:00:00
3425,42.0,0,4.950000000994351,0,4.950000000994351,1218.5000000009943,42.0,1024.0499999990056,2018-08-12 08:30:00
3426,48.0,-300.0,0,-31.3099999968981,0,1254.31,48.0,1029,2018-08-12 09:00:00
3427,48.0,-300.0,0,-14.819999993709626,0,1237.82,48.0,997.6900000031019,2018-08-12 09:30:00
3428,42.0,-300.0,0,-37.09999999990423,0,1202.1,42.0,982.8700000093922,2018-08-12 10:00:00
3429,42.0,-300.0,0,-29.79999997715946,0,1194.8,42.0,945.7700000094881,2018-08-12 10:30:00
3430,34.0,-300.00000003232856,0,-32.400000002042624,0,1107.4,34.0,915.9700000323286,2018-08-12 11:00:00
3431,30.0,-300.00000003028595,0,-18.449999991912257,0,1007.45,30.0,883.570000030286,2018-08-12 11:30:00
3432,25.0,-300.00000002481704,0,-77.86999999999749,0,966.87,25.0,865.1200000383737,2018-08-12 12:00:00
3433,25.0,-300.0000000383762,0,-57.4899999988372,0,946.49,25.0,787.2500000383762,2018-08-12 12:30:00
3434,23.0,0,299.239999960461,0,299.239999960461,1177.889999960461,42.0,729.760000039539,2018-08-12 13:00:00
3435,23.0,-0.0,0,0.0,0,888.55,23.0,1029,2018-08-12 13:30:00
3436,25.0,-0.0,0,0.0,0,914.37,25.0,1029,2018-08-12 14:00:00
3437,25.0,-0.0,0,0.0,0,954.02,25.0,1029,2018-08-12 14:30:00
3438,31.0,-300.0,0,-5.790000002170627,0,1027.79,31.0,1029,2018-08-12 15:00:00
3439,31.0,0.0,0,0.0,0,1036.33,31.0,1023.2099999978294,2018-08-12 15:30:00
3440,31.0,0,5.790000002170586,0,5.790000002170586,1067.4900000021707,31.0,1023.2099999978294,2018-08-12 16:00:00
3441,42.0,-0.0,0,0.0,0,1182.83,42.0,1029,2018-08-12 16:30:00
3442,48.0,-0.0,0,0.0,0,1232.79,48.0,1029,2018-08-12 17:00:00
3443,56.0,-0.0,0,0.0,0,1330.63,56.0,1029,2018-08-12 17:30:00
3444,61.0,-0.0,0,0.0,0,1467.92,61.0,1029,2018-08-12 18:00:00
3445,72.0,-299.9999999999999,0,-8.960000000008618,0,1621.96,72.0,1029,2018-08-12 18:30:00
3446,72.0,-120.03999999999144,0,-95.74999999992288,0,1708.75,72.0,1020.0399999999914,2018-08-12 19:00:00
3447,72.0,-300.0000000000685,0,-98.05999956565887,0,1711.06,72.0,924.2900000000685,2018-08-12 19:30:00
3448,72.0,-300.0,0,-34.23999994314514,0,1647.24,72.0,826.2300004344097,2018-08-12 20:00:00
3449,72.0,-300.00000027444435,0,-5.489999998962821,0,1618.49,72.0,791.9900004912646,2018-08-12 20:30:00
3450,65.0,-300.0,0,-59.599999986598405,0,1612.6,65.0,786.5000004923018,2018-08-12 21:00:00
3451,65.0,-300.0000005057033,0,-23.12999999953952,0,1576.13,65.0,726.9000005057034,2018-08-12 21:30:00
3452,61.0,-300.0000002530819,0,-64.35999999519348,0,1517.36,61.0,703.7700005061638,2018-08-12 22:00:00
3453,58.0,-300.00000025548513,0,-49.43999999857415,0,1432.44,58.0,639.4100005109703,2018-08-12 22:30:00
3454,56.0,-289.97000051239615,0,-54.02999999661346,0,1367.03,56.0,589.9700005123962,2018-08-12 23:00:00
3455,56.0,0,64.05999948421731,0,64.05999948421731,1378.5599994842173,56.0,535.9400005157827,2018-08-12 23:30:00
3456,61.0,-300.0,0,-39.08000000502249,0,1492.08,61.0,600.0,2018-08-13
3457,58.0,-300.0,0,-18.85000000110224,0,1401.85,58.0,560.9199999949775,2018-08-13 00:30:00
3458,56.0,-300.0,0,-40.70999995713736,0,1353.71,56.0,542.0699999938753,2018-08-13 01:00:00
3459,48.0,-300.0000000367379,0,-48.529999999972816,0,1271.53,48.0,501.3600000367379,2018-08-13 01:30:00
3460,42.0,-300.00000001838254,0,-42.14999999965681,0,1207.15,42.0,452.8300000367651,2018-08-13 02:00:00
3461,40.0,-300.00000001855415,0,-21.179999998487197,0,1161.18,40.0,410.6800000371083,2018-08-13 02:30:00
3462,34.0,-300.00000001931056,0,-61.41000000016858,0,1136.41,34.0,389.5000000386211,2018-08-13 03:00:00
3463,31.0,-199.09000003845256,0,-17.560000000334384,0,1039.56,31.0,328.09000003845256,2018-08-13 03:30:00
3464,31.0,0,118.46999996188185,0,118.46999996188185,1166.3999999618818,42.0,310.53000003811815,2018-08-13 04:00:00
3465,30.0,0,300.0,0,300.0,1308.17,51.0,429.0,2018-08-13 04:30:00
3466,30.0,0,300.0,0,300.0,1314.4299999999998,56.0,729.0,2018-08-13 05:00:00
3467,31.0,-0.0,0,0.0,0,1036.19,31.0,1029,2018-08-13 05:30:00
3468,34.0,-0.0,0,0.0,0,1076.55,34.0,1029,2018-08-13 06:00:00
3469,40.0,-0.0,0,0.0,0,1163.57,40.0,1029,2018-08-13 06:30:00
3470,51.0,-0.0,0,0.0,0,1283.88,51.0,1029,2018-08-13 07:00:00
3471,58.0,-0.0,0,0.0,0,1403.97,58.0,1029,2018-08-13 07:30:00
3472,61.0,-0.0,0,0.0,0,1520.5,61.0,1029,2018-08-13 08:00:00
3473,72.0,-299.9999999999999,0,-7.819999848922464,0,1620.82,72.0,1029,2018-08-13 08:30:00
3474,65.0,-300.00000015107753,0,-56.04999998578942,0,1609.05,65.0,1021.1800001510776,2018-08-13 09:00:00
3475,72.0,-300.00000016528804,0,-15.949999909302642,0,1628.95,72.0,965.1300001652882,2018-08-13 09:30:00
3476,65.0,-300.00000025598547,0,-58.26999998627766,0,1611.27,65.0,949.1800002559855,2018-08-13 10:00:00
3477,61.0,-300.0000002697078,0,-61.489999993499076,0,1514.49,61.0,890.9100002697079,2018-08-13 10:30:00
3478,61.0,-300.0000001658646,0,-11.740000003480048,0,1464.74,61.0,829.4200002762088,2018-08-13 11:00:00
3479,58.0,0.0,0,0.0,0,1440.6,58.0,817.6800002727288,2018-08-13 11:30:00
3480,58.0,-300.0,0,-22.7299999947463,0,1405.73,58.0,817.6800002727288,2018-08-13 12:00:00
3481,58.0,-300.0,0,-47.660000001297185,0,1430.66,58.0,794.9500002779824,2018-08-13 12:30:00
3482,58.0,-300.0000001426924,0,-36.170000013148794,0,1419.17,58.0,747.2900002766853,2018-08-13 13:00:00
3483,58.0,-300.0000002635365,0,-4.5200000051721645,0,1387.52,58.0,711.1200002635366,2018-08-13 13:30:00
3484,56.0,0.0,0,0.0,0,1370.11,56.0,706.6000002583644,2018-08-13 14:00:00
3485,56.0,0,22.39999974163561,0,22.39999974163561,1377.4499997416356,56.0,706.6000002583644,2018-08-13 14:30:00
3486,56.0,0,300.0,0,300.0,1639.68,72.0,729.0,2018-08-13 15:00:00
3487,56.0,-300.0,0,-12.369999998581786,0,1325.37,56.0,1029,2018-08-13 15:30:00
3488,56.0,0,12.370000000000001,0,12.370000000000001,1346.35,56.0,1016.6300000014182,2018-08-13 16:00:00
3489,58.0,-0.0,0,0.0,0,1393.18,58.0,1029,2018-08-13 16:30:00
3490,61.0,-0.0,0,0.0,0,1454.02,61.0,1029,2018-08-13 17:00:00
3491,65.0,-0.0,0,0.0,0,1569.93,65.0,1029,2018-08-13 17:30:00
3492,72.0,-0.0,0,0.0,0,1700.99,72.0,1029,2018-08-13 18:00:00
3493,78.0,-129.0,0,-16.73999999998569,0,1869.74,78.0,1029,2018-08-13 18:30:00
3494,84.0,-300.0,0,-6.040000000363518,0,1959.04,84.0,1012.2600000000143,2018-08-13 19:00:00
3495,81.0,-300.0,0,-43.75999999450503,0,1946.76,81.0,1006.2199999996508,2018-08-13 19:30:00
3496,81.0,-300.0,0,-0.14999999996946428,0,1903.15,81.0,962.4600000051457,2018-08-13 20:00:00
3497,78.0,-300.0,0,-14.360000003203139,0,1867.36,78.0,962.3100000051762,2018-08-13 20:30:00
3498,74.0,-300.0,0,-98.69999999104907,0,1831.7,74.0,947.9500000019731,2018-08-13 21:00:00
3499,74.0,-300.0,0,-22.110000012458542,0,1755.11,74.0,849.250000010924,2018-08-13 21:30:00
3500,72.0,-300.0,0,-48.219999982844385,0,1661.22,72.0,827.1399999984656,2018-08-13 22:00:00
3501,65.0,-300.0000000156212,0,-28.5199999999957,0,1581.52,65.0,778.9200000156212,2018-08-13 22:30:00
3502,61.0,-300.0000000156255,0,-25.690000017021994,0,1478.69,61.0,750.4000000156256,2018-08-13 23:00:00
3503,58.0,-124.70999999860351,0,-29.819999995643396,0,1412.82,58.0,724.7099999986035,2018-08-13 23:30:00
3504,65.0,-300.0,0,-54.5399999854784,0,1607.54,65.0,694.8900000029602,2018-08-14
3505,61.0,-300.00000000874087,0,-34.58000000976407,0,1487.58,61.0,640.3500000174818,2018-08-14 00:30:00
3506,58.0,-300.0,0,-18.360000001267892,0,1401.36,58.0,605.7700000077177,2018-08-14 01:00:00
3507,56.0,-300.00000000322495,0,-4.239999997482148,0,1317.24,56.0,587.4100000064499,2018-08-14 01:30:00
3508,48.0,-300.0000000044838,0,-3.8299999999489582,0,1226.83,48.0,583.1700000089677,2018-08-14 02:00:00
3509,40.0,-300.00000000450933,0,-14.279999997810421,0,1154.28,40.0,579.3400000090187,2018-08-14 02:30:00
3510,34.0,-300.00000001120833,0,-35.630000003394194,0,1110.63,34.0,565.0600000112083,2018-08-14 03:00:00
3511,31.0,-300.0000000039071,0,-16.230000009353404,0,1038.23,31.0,529.4300000078141,2018-08-14 03:30:00
3512,31.0,0.0,0,0.0,0,1065.48,31.0,513.1999999984607,2018-08-14 04:00:00
3513,31.0,0,215.80000000153927,0,215.80000000153927,1274.2600000015393,51.0,513.1999999984607,2018-08-14 04:30:00
3514,30.0,0,300.0,0,300.0,1320.12,56.0,729.0,2018-08-14 05:00:00
3515,31.0,-0.0,0,0.0,0,1061.37,31.0,1029,2018-08-14 05:30:00
3516,34.0,-0.0,0,0.0,0,1125.52,34.0,1029,2018-08-14 06:00:00
3517,42.0,-0.0,0,0.0,0,1212.7,42.0,1029,2018-08-14 06:30:00
3518,56.0,-0.0,0,0.0,0,1329.15,56.0,1029,2018-08-14 07:00:00
3519,61.0,-129.0,0,-0.06000000150868009,0,1453.06,61.0,1029,2018-08-14 07:30:00
3520,61.0,-300.0,0,-89.47999993958983,0,1542.48,61.0,1028.9399999984914,2018-08-14 08:00:00
3521,65.0,-300.0000000589016,0,-25.57999999928139,0,1578.58,65.0,939.4600000589016,2018-08-14 08:30:00
3522,61.0,-300.0000000430865,0,-50.789999993835615,0,1503.79,61.0,913.8800000596202,2018-08-14 09:00:00
3523,58.0,-300.0,0,-10.01000000364501,0,1393.01,58.0,863.0900000657846,2018-08-14 09:30:00
3524,48.0,-300.0,0,-49.75999965080658,0,1272.76,48.0,853.0800000621396,2018-08-14 10:00:00
3525,40.0,-300.0,0,-17.289999999531904,0,1157.29,40.0,803.320000411333,2018-08-14 10:30:00
3526,31.0,-300.00000041180107,0,-18.870000001064465,0,1040.87,31.0,786.0300004118011,2018-08-14 11:00:00
3527,25.0,-300.0000004107366,0,-67.18999999837501,0,956.19,25.0,767.1600004107366,2018-08-14 11:30:00
3528,25.0,-300.0,0,-34.84999999998084,0,923.85,25.0,699.9700004123616,2018-08-14 12:00:00
3529,23.0,-300.0000002061904,0,-25.34000001681156,0,861.34,23.0,665.1200004123808,2018-08-14 12:30:00
3530,22.0,0,89.21999960443077,0,89.21999960443077,917.1799996044308,25.0,639.7800003955692,2018-08-14 13:00:00
3531,22.0,0,300.0,0,300.0,1119.25,34.0,729.0,2018-08-14 13:30:00
3532,23.0,-0.0,0,0.0,0,836.27,23.0,1029,2018-08-14 14:00:00
3533,23.0,-300.0,0,-7.770000006330031,0,843.77,23.0,1029,2018-08-14 14:30:00
3534,23.0,0,7.770000006330137,0,7.770000006330137,871.3900000063302,23.0,1021.2299999936699,2018-08-14 15:00:00
3535,25.0,-0.0,0,0.0,0,910.42,25.0,1029,2018-08-14 15:30:00
3536,25.0,-0.0,0,0.0,0,956.45,25.0,1029,2018-08-14 16:00:00
3537,31.0,-0.0,0,0.0,0,1054.19,31.0,1029,2018-08-14 16:30:00
3538,40.0,-0.0,0,0.0,0,1148.25,40.0,1029,2018-08-14 17:00:00
3539,42.0,-0.0,0,0.0,0,1219.77,42.0,1029,2018-08-14 17:30:00
3540,56.0,-0.0,0,0.0,0,1341.42,56.0,1029,2018-08-14 18:00:00
3541,61.0,-0.0,0,0.0,0,1488.3,61.0,1029,2018-08-14 18:30:00
3542,65.0,-300.0,0,-47.41999998701821,0,1600.42,65.0,1029,2018-08-14 19:00:00
3543,72.0,-300.0000000129818,0,-4.389999998710791,0,1617.39,72.0,981.5800000129818,2018-08-14 19:30:00
3544,72.0,-300.000000014271,0,-0.480000000190342,0,1613.48,72.0,977.190000014271,2018-08-14 20:00:00
3545,65.0,-300.0000000140807,0,-11.870000002027044,0,1564.87,65.0,976.7100000140807,2018-08-14 20:30:00
3546,61.0,-300.00000000993,0,-83.95999994883994,0,1536.96,61.0,964.8400000120537,2018-08-14 21:00:00
3547,61.0,-300.00000006321375,0,-16.650000005741102,0,1469.65,61.0,880.8800000632137,2018-08-14 21:30:00
3548,58.0,-300.0000000574727,0,-18.680000001167123,0,1401.68,58.0,864.2300000574727,2018-08-14 22:00:00
3549,56.0,-300.00000003493983,0,-14.889999989164986,0,1327.89,56.0,845.5500000563055,2018-08-14 22:30:00
3550,48.0,-300.00000004041846,0,-24.139999998162054,0,1247.14,48.0,830.6600000671406,2018-08-14 23:00:00
3551,42.0,0,93.47999993102144,0,93.47999993102144,1268.8799999310215,48.0,806.5200000689786,2018-08-14 23:30:00
3552,56.0,-300.0,0,-49.24999996930187,0,1362.25,56.0,900.0,2018-08-15
3553,51.0,-300.0000000306982,0,-4.010000001607438,0,1277.01,51.0,850.7500000306982,2018-08-15 00:30:00
3554,48.0,-300.0,0,-40.74999999830095,0,1263.75,48.0,846.7400000290908,2018-08-15 01:00:00
3555,40.0,-300.0000000176611,0,-17.10999999960091,0,1157.11,40.0,805.9900000307898,2018-08-15 01:30:00
3556,34.0,-300.0000000173233,0,-29.520000000158543,0,1104.52,34.0,788.880000031189,2018-08-15 02:00:00
3557,31.0,-300.00000003103037,0,-17.51000000120245,0,1039.51,31.0,759.3600000310304,2018-08-15 02:30:00
3558,30.0,-300.0,0,-26.719999996533428,0,1015.72,30.0,741.8500000298279,2018-08-15 03:00:00
3559,25.0,-300.0,0,-77.88999996573784,0,966.89,25.0,715.1300000332946,2018-08-15 03:30:00
3560,25.0,0.0,0,0.0,0,926.6,25.0,637.2400000675567,2018-08-15 04:00:00
3561,25.0,0,300.0,0,300.0,1204.38,42.0,637.2400000675567,2018-08-15 04:30:00
3562,25.0,0.0,0,0.0,0,931.88,25.0,937.2400000675567,2018-08-15 05:00:00
3563,25.0,0,91.75999998417653,0,91.75999998417653,1033.2899999841766,31.0,937.2400000675567,2018-08-15 05:30:00
3564,30.0,-0.0,0,0.0,0,995.5,30.0,1029,2018-08-15 06:00:00
3565,31.0,-0.0,0,0.0,0,1064.62,31.0,1029,2018-08-15 06:30:00
3566,40.0,-0.0,0,0.0,0,1162.49,40.0,1029,2018-08-15 07:00:00
3567,51.0,-0.0,0,0.0,0,1276.15,51.0,1029,2018-08-15 07:30:00
3568,56.0,-0.0,0,0.0,0,1357.08,56.0,1029,2018-08-15 08:00:00
3569,58.0,-299.9999999999999,0,-32.230000004534844,0,1415.23,58.0,1029,2018-08-15 08:30:00
3570,58.0,-300.0,0,-20.84000000044335,0,1403.84,58.0,996.7699999954651,2018-08-15 09:00:00
3571,58.0,-300.0,0,-11.500000003278712,0,1394.5,58.0,975.9299999950218,2018-08-15 09:30:00
3572,58.0,-300.0,0,-4.640000005165823,0,1387.64,58.0,964.4299999917431,2018-08-15 10:00:00
3573,51.0,-300.0,0,-9.07000000381488,0,1282.07,51.0,959.7899999865773,2018-08-15 10:30:00
3574,42.0,-300.0,0,-13.840000002348607,0,1178.84,42.0,950.7199999827624,2018-08-15 11:00:00
3575,34.0,-300.0,0,-12.360000005286226,0,1087.36,34.0,936.8799999804138,2018-08-15 11:30:00
3576,31.0,-300.0,0,-37.180000000005236,0,1059.18,31.0,924.5199999751276,2018-08-15 12:00:00
3577,34.0,-300.0,0,-11.240000005343747,0,1086.24,34.0,887.3399999751223,2018-08-15 12:30:00
3578,25.0,-147.09999996977854,0,-92.93000000005954,0,981.93,25.0,876.0999999697785,2018-08-15 13:00:00
3579,25.0,0,245.83000003028098,0,245.83000003028098,1210.650000030281,42.0,783.169999969719,2018-08-15 13:30:00
3580,30.0,-0.0,0,0.0,0,1017.02,30.0,1029,2018-08-15 14:00:00
3581,34.0,-300.0,0,-11.150000005345126,0,1086.15,34.0,1029,2018-08-15 14:30:00
3582,34.0,0,11.150000005345033,0,11.150000005345033,1148.310000005345,40.0,1017.8499999946549,2018-08-15 15:00:00
3583,42.0,-300.0,0,-3.830000001039539,0,1168.83,42.0,1029,2018-08-15 15:30:00
3584,42.0,0,3.830000001039505,0,3.830000001039505,1173.2900000010395,42.0,1025.1699999989605,2018-08-15 16:00:00
3585,48.0,-0.0,0,0.0,0,1242.32,48.0,1029,2018-08-15 16:30:00
3586,56.0,-0.0,0,0.0,0,1334.83,56.0,1029,2018-08-15 17:00:00
3587,58.0,-0.0,0,0.0,0,1445.17,58.0,1029,2018-08-15 17:30:00
3588,61.0,-0.0,0,0.0,0,1531.65,61.0,1029,2018-08-15 18:00:00
3589,72.0,-300.0,0,-38.00999995227222,0,1651.01,72.0,1029,2018-08-15 18:30:00
3590,74.0,-300.0000000423607,0,-12.720000018433089,0,1745.72,74.0,990.9900000477278,2018-08-15 19:00:00
3591,74.0,-300.0000000250574,0,-24.01000001291031,0,1757.01,74.0,978.2700000292947,2018-08-15 19:30:00
3592,72.0,-300.00000001311645,0,-113.00999977717558,0,1726.01,72.0,954.2600000163844,2018-08-15 20:00:00
3593,72.0,-300.0,0,-119.47999987372786,0,1732.48,72.0,841.2500002392088,2018-08-15 20:30:00
3594,72.0,-300.00000018274045,0,-74.73999999994031,0,1687.74,72.0,721.770000365481,2018-08-15 21:00:00
3595,72.0,-300.00000018277035,0,-30.079999939021235,0,1643.08,72.0,647.0300003655407,2018-08-15 21:30:00
3596,65.0,-300.0000002132597,0,-20.41000000011574,0,1573.41,65.0,616.9500004265194,2018-08-15 22:00:00
3597,61.0,-300.0,0,-52.679999993059035,0,1505.68,61.0,596.5400004264037,2018-08-15 22:30:00
3598,58.0,-300.00000021667233,0,-23.23999999976293,0,1406.24,58.0,543.8600004333447,2018-08-15 23:00:00
3599,56.0,0,79.37999956641829,0,79.37999956641829,1433.7899995664184,58.0,520.6200004335817,2018-08-15 23:30:00
3600,61.0,-300.0,0,-79.19999992685678,0,1532.2,61.0,600.0,2018-08-16
3601,58.0,-300.0000000365716,0,-51.049999996985626,0,1434.05,58.0,520.8000000731432,2018-08-16 00:30:00
3602,56.0,-300.00000003807884,0,-57.82999998850087,0,1370.83,56.0,469.7500000761576,2018-08-16 01:00:00
3603,51.0,-300.0000000438283,0,-2.690000001804631,0,1275.69,51.0,411.9200000876567,2018-08-16 01:30:00
3604,42.0,-300.00000004292605,0,-39.77999999975208,0,1204.78,42.0,409.2300000858521,2018-08-16 02:00:00
3605,40.0,-300.00000004305,0,-23.280000004026093,0,1163.28,40.0,369.45000008610003,2018-08-16 02:30:00
3606,34.0,-300.0,0,-62.11999999618814,0,1137.12,34.0,346.17000008207395,2018-08-16 03:00:00
3607,34.0,-155.0500000858858,0,-30.96999999725124,0,1105.97,34.0,284.0500000858858,2018-08-16 03:30:00
3608,34.0,0,300.0,0,300.0,1393.82,58.0,253.08000008863456,2018-08-16 04:00:00
3609,34.0,0,-8.863446510076756e-08,0,-8.863446510076756e-08,1083.6499999113657,34.0,553.0800000886345,2018-08-16 04:30:00
3610,34.0,0,300.0,0,300.0,1389.42,58.0,553.08,2018-08-16 05:00:00
3611,34.0,0,175.92000000000002,0,175.92000000000002,1303.8200000000002,51.0,853.08,2018-08-16 05:30:00
3612,40.0,-0.0,0,0.0,0,1156.39,40.0,1029,2018-08-16 06:00:00
3613,48.0,-0.0,0,0.0,0,1235.44,48.0,1029,2018-08-16 06:30:00
3614,58.0,-0.0,0,0.0,0,1390.73,58.0,1029,2018-08-16 07:00:00
3615,61.0,-0.0,0,0.0,0,1507.49,61.0,1029,2018-08-16 07:30:00
3616,72.0,-300.0,0,-19.709999895569364,0,1632.71,72.0,1029,2018-08-16 08:00:00
3617,72.0,-300.0000000979925,0,-78.96999961796487,0,1691.97,72.0,1009.2900001044306,2018-08-16 08:30:00
3618,72.0,-300.00000048646575,0,-42.93999996762929,0,1655.94,72.0,930.3200004864658,2018-08-16 09:00:00
3619,65.0,-300.00000035245444,0,-8.480000002814847,0,1561.48,65.0,887.3800005188365,2018-08-16 09:30:00
3620,61.0,-300.0,0,-43.060000000494135,0,1496.06,61.0,878.9000005160217,2018-08-16 10:00:00
3621,56.0,-300.0000005155275,0,-15.90999998870887,0,1328.91,56.0,835.8400005155275,2018-08-16 10:30:00
3622,51.0,-300.0,0,-10.290000019505403,0,1283.29,51.0,819.9300005268187,2018-08-16 11:00:00
3623,51.0,-300.00000050731325,0,-6.840000000604423,0,1279.84,51.0,809.6400005073133,2018-08-16 11:30:00
3624,42.0,-300.00000050670883,0,-37.91999999985551,0,1202.92,42.0,802.8000005067089,2018-08-16 12:00:00
3625,34.0,0.0,0,0.0,0,1120.03,34.0,764.8800005068534,2018-08-16 12:30:00
3626,34.0,0.0,0,0.0,0,1112.73,34.0,764.8800005068534,2018-08-16 13:00:00
3627,34.0,0,264.1199997626921,0,264.1199997626921,1389.319999762692,58.0,764.8800005068534,2018-08-16 13:30:00
3628,40.0,-300.0,0,-23.889999998300485,0,1163.89,40.0,1029,2018-08-16 14:00:00
3629,40.0,0,23.89,0,23.89,1185.21,42.0,1005.1100000016995,2018-08-16 14:30:00
3630,48.0,-0.0,0,0.0,0,1257.87,48.0,1029,2018-08-16 15:00:00
3631,51.0,-0.0,0,0.0,0,1298.7,51.0,1029,2018-08-16 15:30:00
