Timestamp,Region,Energy_Price,Energy_Demand,5min_Raise_Demand,5min_Lower_Demand,5min_Raise_Price,5min_Lower_Price
2018-06-02 06:40:00,SA1,166.59506,1231.43,61,40,18.45988,0.19
2018-06-02 06:45:00,SA1,166.65267,1206.22,61,40,14.9,0.19
2018-06-02 06:50:00,SA1,87.99999,1214.19,56.93,40,17.5,0.19
2018-06-02 06:55:00,SA1,104.45933,1283.16,61,40,26.47,0.19
2018-06-02 07:00:00,SA1,100.5809,1237.99,81,40,27.561,0.19
2018-06-02 07:05:00,SA1,88.78333,1258.76,61,40,18.86008,0.19
2018-06-02 07:10:00,SA1,88.07702,1272.04,61,40,15.67,0.19
2018-06-02 07:15:00,SA1,88.9999,1282.03,61,40,17.5,0.19
2018-06-02 07:20:00,SA1,108.9999,1305.39,67.3,40,20,0.19
2018-06-02 07:25:00,SA1,113.9699,1315.54,81,40,24.97,0.19
2018-06-02 07:30:00,SA1,114.97692,1313.74,81,40,30,0.19
2018-06-02 07:35:00,SA1,113.11015,1320.01,81,18,30,0.19
2018-06-02 07:40:00,SA1,105.26657,1326.05,81,40,29.0158,0.19
2018-06-02 07:45:00,SA1,118.21553,1337.08,66.4,40,25.20555,0.19
2018-06-02 07:50:00,SA1,113.62739,1335.01,81,40,28.63986,0.19
2018-06-02 07:55:00,SA1,107.43797,1372.46,81,40,23.01931,0.19
2018-06-02 08:00:00,SA1,120.6629,1380.17,61,40,30,0.19
2018-06-02 08:05:00,SA1,124.32486,1372.55,61,40,30,0.19
2018-06-02 08:10:00,SA1,228.87052,1399.06,61,40,30,0.19
2018-06-02 08:15:00,SA1,121.91395,1405.25,61,40,30,0.19
2018-06-02 08:20:00,SA1,138.03484,1410.6,61,40,30,0.19
2018-06-02 08:25:00,SA1,135.30818,1422.67,61,40,19.29817,0.19
2018-06-02 08:30:00,SA1,135.2988,1437.42,61,40,24.52542,0.19
2018-06-02 08:35:00,SA1,135.99919,1458.27,61,40,23.42,0.19
2018-06-02 08:40:00,SA1,135.32944,1465.94,61,40,30,0.19
2018-06-02 08:45:00,SA1,144.99001,1461.89,61,40,28.98,0.19
2018-06-02 08:50:00,SA1,132.59685,1456.5,61,40,30,0.19
2018-06-02 08:55:00,SA1,131.94467,1462.25,61,40,30,0.19
2018-06-02 09:00:00,SA1,134.99999,1459.82,59,40,30,0.19
2018-06-02 09:05:00,SA1,176.31833,1418.56,59,40,42.85992,0.19
2018-06-02 09:10:00,SA1,284.34137,1470.45,55,40,38.85008,0.19
2018-06-02 09:15:00,SA1,137.89346,1466.1,59,40,30,0.19
2018-06-02 09:20:00,SA1,129.98722,1489.62,59,40,30,0.19
2018-06-02 09:25:00,SA1,130.69054,1498.26,59,40,30,0.19
